F, [2015-04-07T21:26:50.987294 #25721] FATAL -- default-centos65: The `berkshelf' gem is missing and must be installed or cannot be properly activated. Run `gem install berkshelf` or add the following to your Gemfile if you are using Bundler: `gem 'berkshelf'`.
E, [2015-04-07T21:55:28.575964 #38673] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:352:in `perform_action'
E, [2015-04-07T21:55:28.575982 #38673] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:312:in `converge_action'
E, [2015-04-07T21:55:28.576000 #38673] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:292:in `block in transition_to'
E, [2015-04-07T21:55:28.576018 #38673] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:291:in `each'
E, [2015-04-07T21:55:28.576036 #38673] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:291:in `transition_to'
E, [2015-04-07T21:55:28.576062 #38673] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:130:in `converge'
E, [2015-04-07T21:55:28.576083 #38673] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/command.rb:176:in `public_send'
E, [2015-04-07T21:55:28.576101 #38673] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/command.rb:176:in `block (2 levels) in run_action'
E, [2015-04-07T21:55:28.576119 #38673] ERROR -- default-centos65: ----------------------
I, [2015-04-07T21:57:24.210067 #39216]  INFO -- default-centos65: -----> Converging <default-centos65>...
I, [2015-04-07T21:57:24.211531 #39216]  INFO -- default-centos65: Preparing files for transfer
I, [2015-04-07T21:57:24.211646 #39216]  INFO -- default-centos65: Preparing dna.json
I, [2015-04-07T21:57:24.212109 #39216]  INFO -- default-centos65: Resolving cookbook dependencies with Berkshelf 3.2.3...
I, [2015-04-07T21:57:24.308696 #39216]  INFO -- default-centos65: Removing non-cookbook files before transfer
I, [2015-04-07T21:57:24.312376 #39216]  INFO -- default-centos65: Preparing validation.pem
I, [2015-04-07T21:57:24.312810 #39216]  INFO -- default-centos65: Preparing client.rb
I, [2015-04-07T21:57:24.359376 #39216]  INFO -- default-centos65: -----> Chef Omnibus installation detected (install only if missing)
I, [2015-04-07T21:57:24.381774 #39216]  INFO -- default-centos65: Transferring files to <default-centos65>
I, [2015-04-07T21:57:25.485788 #39216]  INFO -- default-centos65: Starting Chef Client, version 12.2.1
I, [2015-04-07T21:57:26.680375 #39216]  INFO -- default-centos65: [2015-04-07T19:57:25+00:00] WARN: Child with name 'dna.json' found in multiple directories: /tmp/kitchen/dna.json and /tmp/kitchen/dna.json
I, [2015-04-07T21:57:26.710253 #39216]  INFO -- default-centos65: resolving cookbooks for run list: ["apache-test::default"]
I, [2015-04-07T21:57:26.755091 #39216]  INFO -- default-centos65: Synchronizing Cookbooks:
I, [2015-04-07T21:57:26.765444 #39216]  INFO -- default-centos65:   - apache-test
I, [2015-04-07T21:57:26.765513 #39216]  INFO -- default-centos65: Compiling Cookbooks...
I, [2015-04-07T21:57:26.775781 #39216]  INFO -- default-centos65: Converging 3 resources
I, [2015-04-07T21:57:26.775849 #39216]  INFO -- default-centos65: Recipe: apache-test::default
I, [2015-04-07T21:57:39.179981 #39216]  INFO -- default-centos65: 
I, [2015-04-07T21:57:39.180062 #39216]  INFO -- default-centos65:     - install version 2.2.15-39.el6.centos of package httpd
I, [2015-04-07T21:57:39.292200 #39216]  INFO -- default-centos65: 
I, [2015-04-07T21:57:39.293581 #39216]  INFO -- default-centos65: 
I, [2015-04-07T21:57:39.436533 #39216]  INFO -- default-centos65: 
I, [2015-04-07T21:57:39.436701 #39216]  INFO -- default-centos65:     - start service service[httpd]
I, [2015-04-07T21:57:39.442866 #39216]  INFO -- default-centos65: 
I, [2015-04-07T21:57:39.445942 #39216]  INFO -- default-centos65: 
I, [2015-04-07T21:57:39.446008 #39216]  INFO -- default-centos65:     - update content in file /var/www/html/index.html from none to 938a59
I, [2015-04-07T21:57:39.446037 #39216]  INFO -- default-centos65:     --- /var/www/html/index.html	2015-04-07 19:57:37.810158411 +0000
I, [2015-04-07T21:57:39.446062 #39216]  INFO -- default-centos65:     +++ /tmp/chef-rendered-template20150407-3841-l5tqpr	2015-04-07 19:57:37.810158411 +0000
I, [2015-04-07T21:57:39.446086 #39216]  INFO -- default-centos65:     @@ -1 +1,6 @@
I, [2015-04-07T21:57:39.446113 #39216]  INFO -- default-centos65:     +<html>
I, [2015-04-07T21:57:39.446136 #39216]  INFO -- default-centos65:     +	<body>
I, [2015-04-07T21:57:39.446159 #39216]  INFO -- default-centos65:     +	Automation for the People
I, [2015-04-07T21:57:39.446181 #39216]  INFO -- default-centos65:     +	<body>
I, [2015-04-07T21:57:39.446204 #39216]  INFO -- default-centos65:     +</html>
I, [2015-04-07T21:57:39.478953 #39216]  INFO -- default-centos65: 
I, [2015-04-07T21:57:39.509669 #39216]  INFO -- default-centos65: 
I, [2015-04-07T21:57:39.509759 #39216]  INFO -- default-centos65: Running handlers:
I, [2015-04-07T21:57:39.509805 #39216]  INFO -- default-centos65: Running handlers complete
I, [2015-04-07T21:57:39.509847 #39216]  INFO -- default-centos65: Chef Client finished, 4/4 resources updated in 14.029733126 seconds
I, [2015-04-07T21:57:39.679141 #39216]  INFO -- default-centos65: Finished converging <default-centos65> (0m15.47s).
I, [2015-04-07T22:02:30.440137 #40594]  INFO -- default-centos65: -----> Setting up <default-centos65>...
I, [2015-04-07T22:02:34.950209 #40594]  INFO -- default-centos65: Fetching: thor-0.19.0.gemFetching: thor-0.19.0.gem ( 18%)Fetching: thor-0.19.0.gem ( 36%)Fetching: thor-0.19.0.gem ( 54%)Fetching: thor-0.19.0.gem ( 72%)Fetching: thor-0.19.0.gem ( 89%)Fetching: thor-0.19.0.gem (100%)Fetching: thor-0.19.0.gem (100%)
I, [2015-04-07T22:02:35.010873 #40594]  INFO -- default-centos65: Successfully installed thor-0.19.0
I, [2015-04-07T22:02:35.416685 #40594]  INFO -- default-centos65: Fetching: busser-0.7.0.gemFetching: busser-0.7.0.gem ( 67%)Fetching: busser-0.7.0.gem (100%)Fetching: busser-0.7.0.gem (100%)
I, [2015-04-07T22:02:35.447294 #40594]  INFO -- default-centos65: Successfully installed busser-0.7.0
I, [2015-04-07T22:02:35.447372 #40594]  INFO -- default-centos65: 2 gems installed
I, [2015-04-07T22:02:35.707152 #40594]  INFO -- default-centos65: -----> Setting up Busser
I, [2015-04-07T22:02:35.707237 #40594]  INFO -- default-centos65: Creating BUSSER_ROOT in /tmp/busser
I, [2015-04-07T22:02:35.707276 #40594]  INFO -- default-centos65: Creating busser binstub
I, [2015-04-07T22:02:45.546520 #40594]  INFO -- default-centos65: Plugin serverspec installed (version 0.5.5)
I, [2015-04-07T22:02:45.552583 #40594]  INFO -- default-centos65: -----> Running postinstall for serverspec plugin
I, [2015-04-07T22:02:47.624650 #40594]  INFO -- default-centos65: Finished setting up <default-centos65> (0m17.18s).
I, [2015-04-07T22:02:55.577689 #40706]  INFO -- default-centos65: -----> Verifying <default-centos65>...
I, [2015-04-07T22:02:55.895482 #40706]  INFO -- default-centos65: Suite path directory /tmp/busser/suites does not exist, skipping.
I, [2015-04-07T22:02:56.166416 #40706]  INFO -- default-centos65: Uploading /tmp/busser/suites/serverspec/default_spec.rb (mode=0644)
I, [2015-04-07T22:02:56.962084 #40706]  INFO -- default-centos65: Uploading /tmp/busser/suites/serverspec/spec_helper.rb (mode=0644)
I, [2015-04-07T22:02:57.706428 #40706]  INFO -- default-centos65: -----> Running serverspec test suite
I, [2015-04-07T22:02:57.716415 #40706]  INFO -- default-centos65: -----> Installing Serverspec..
I, [2015-04-07T22:03:05.234063 #40706]  INFO -- default-centos65: Fetching: net-ssh-2.9.2.gemFetching: net-ssh-2.9.2.gem (  9%)Fetching: net-ssh-2.9.2.gem ( 19%)Fetching: net-ssh-2.9.2.gem ( 28%)Fetching: net-ssh-2.9.2.gem ( 37%)Fetching: net-ssh-2.9.2.gem ( 46%)Fetching: net-ssh-2.9.2.gem ( 56%)Fetching: net-ssh-2.9.2.gem ( 65%)Fetching: net-ssh-2.9.2.gem ( 74%)Fetching: net-ssh-2.9.2.gem ( 83%)Fetching: net-ssh-2.9.2.gem ( 92%)Fetching: net-ssh-2.9.2.gem (100%)Fetching: net-ssh-2.9.2.gem (100%)
I, [2015-04-07T22:03:06.365269 #40706]  INFO -- default-centos65: Fetching: net-scp-1.2.1.gemFetching: net-scp-1.2.1.gem ( 49%)Fetching: net-scp-1.2.1.gem ( 99%)Fetching: net-scp-1.2.1.gem (100%)Fetching: net-scp-1.2.1.gem (100%)
I, [2015-04-07T22:03:07.587403 #40706]  INFO -- default-centos65: Fetching: specinfra-2.28.1.gemFetching: specinfra-2.28.1.gem ( 32%)Fetching: specinfra-2.28.1.gem ( 64%)Fetching: specinfra-2.28.1.gem ( 96%)Fetching: specinfra-2.28.1.gem (100%)Fetching: specinfra-2.28.1.gem (100%)
I, [2015-04-07T22:03:08.719037 #40706]  INFO -- default-centos65: Fetching: multi_json-1.11.0.gemFetching: multi_json-1.11.0.gem ( 66%)Fetching: multi_json-1.11.0.gem (100%)Fetching: multi_json-1.11.0.gem (100%)
I, [2015-04-07T22:03:09.749509 #40706]  INFO -- default-centos65: Fetching: diff-lcs-1.2.5.gemFetching: diff-lcs-1.2.5.gem ( 33%)Fetching: diff-lcs-1.2.5.gem ( 66%)Fetching: diff-lcs-1.2.5.gem (100%)Fetching: diff-lcs-1.2.5.gem (100%)
I, [2015-04-07T22:03:10.877716 #40706]  INFO -- default-centos65: Fetching: rspec-support-3.2.2.gemFetching: rspec-support-3.2.2.gem ( 63%)Fetching: rspec-support-3.2.2.gem (100%)Fetching: rspec-support-3.2.2.gem (100%)
I, [2015-04-07T22:03:12.232790 #40706]  INFO -- default-centos65: Fetching: rspec-expectations-3.2.1.gemFetching: rspec-expectations-3.2.1.gem ( 24%)Fetching: rspec-expectations-3.2.1.gem ( 48%)Fetching: rspec-expectations-3.2.1.gem ( 72%)Fetching: rspec-expectations-3.2.1.gem ( 96%)Fetching: rspec-expectations-3.2.1.gem (100%)Fetching: rspec-expectations-3.2.1.gem (100%)
I, [2015-04-07T22:03:13.746396 #40706]  INFO -- default-centos65: Fetching: rspec-core-3.2.3.gemFetching: rspec-core-3.2.3.gem ( 14%)Fetching: rspec-core-3.2.3.gem ( 27%)Fetching: rspec-core-3.2.3.gem ( 40%)Fetching: rspec-core-3.2.3.gem ( 54%)Fetching: rspec-core-3.2.3.gem ( 67%)Fetching: rspec-core-3.2.3.gem ( 81%)Fetching: rspec-core-3.2.3.gem ( 94%)Fetching: rspec-core-3.2.3.gem (100%)Fetching: rspec-core-3.2.3.gem (100%)
I, [2015-04-07T22:03:14.436331 #40706]  INFO -- default-centos65: Fetching: rspec-its-1.2.0.gemFetching: rspec-its-1.2.0.gem (100%)Fetching: rspec-its-1.2.0.gem (100%)
I, [2015-04-07T22:03:15.897342 #40706]  INFO -- default-centos65: Fetching: rspec-mocks-3.2.1.gemFetching: rspec-mocks-3.2.1.gem ( 23%)Fetching: rspec-mocks-3.2.1.gem ( 46%)Fetching: rspec-mocks-3.2.1.gem ( 69%)Fetching: rspec-mocks-3.2.1.gem ( 92%)Fetching: rspec-mocks-3.2.1.gem (100%)Fetching: rspec-mocks-3.2.1.gem (100%)
I, [2015-04-07T22:03:16.782621 #40706]  INFO -- default-centos65: Fetching: rspec-3.2.0.gemFetching: rspec-3.2.0.gem (100%)Fetching: rspec-3.2.0.gem (100%)
I, [2015-04-07T22:03:17.417382 #40706]  INFO -- default-centos65: Fetching: serverspec-2.14.0.gemFetching: serverspec-2.14.0.gem ( 49%)Fetching: serverspec-2.14.0.gem ( 98%)Fetching: serverspec-2.14.0.gem (100%)Fetching: serverspec-2.14.0.gem (100%)
I, [2015-04-07T22:03:17.494939 #40706]  INFO -- default-centos65: -----> serverspec installed (version 2.14.0)
I, [2015-04-07T22:03:17.606330 #40706]  INFO -- default-centos65: /opt/chef/embedded/bin/ruby -I/tmp/busser/suites/serverspec -I/tmp/busser/gems/gems/rspec-support-3.2.2/lib:/tmp/busser/gems/gems/rspec-core-3.2.3/lib /opt/chef/embedded/bin/rspec --pattern /tmp/busser/suites/serverspec/\*\*/\*_spec.rb --color --format documentation --default-path /tmp/busser/suites/serverspec
I, [2015-04-07T22:03:18.025800 #40706]  INFO -- default-centos65: 
I, [2015-04-07T22:03:18.025914 #40706]  INFO -- default-centos65: apache-test::default
I, [2015-04-07T22:03:18.096170 #40706]  INFO -- default-centos65: [32m  responds on port 80[0m
I, [2015-04-07T22:03:18.096343 #40706]  INFO -- default-centos65: 
I, [2015-04-07T22:03:18.096396 #40706]  INFO -- default-centos65: Finished in 0.06507 seconds (files took 0.38507 seconds to load)
I, [2015-04-07T22:03:18.096446 #40706]  INFO -- default-centos65: [32m1 example, 0 failures[0m
I, [2015-04-07T22:03:18.096491 #40706]  INFO -- default-centos65: 
I, [2015-04-07T22:03:18.157290 #40706]  INFO -- default-centos65: Finished verifying <default-centos65> (0m22.58s).
I, [2015-04-07T22:07:23.141079 #41913]  INFO -- default-centos65: -----> Verifying <default-centos65>...
I, [2015-04-07T22:07:23.429777 #41913]  INFO -- default-centos65: Removing /tmp/busser/suites/serverspec
I, [2015-04-07T22:07:23.681153 #41913]  INFO -- default-centos65: Uploading /tmp/busser/suites/serverspec/default_spec.rb (mode=0644)
I, [2015-04-07T22:07:24.429919 #41913]  INFO -- default-centos65: Uploading /tmp/busser/suites/serverspec/spec_helper.rb (mode=0644)
I, [2015-04-07T22:07:25.201417 #41913]  INFO -- default-centos65: -----> Running serverspec test suite
I, [2015-04-07T22:07:25.299556 #41913]  INFO -- default-centos65: /opt/chef/embedded/bin/ruby -I/tmp/busser/suites/serverspec -I/tmp/busser/gems/gems/rspec-support-3.2.2/lib:/tmp/busser/gems/gems/rspec-core-3.2.3/lib /opt/chef/embedded/bin/rspec --pattern /tmp/busser/suites/serverspec/\*\*/\*_spec.rb --color --format documentation --default-path /tmp/busser/suites/serverspec
I, [2015-04-07T22:07:25.730129 #41913]  INFO -- default-centos65: 
I, [2015-04-07T22:07:25.730202 #41913]  INFO -- default-centos65: apache-test::default
I, [2015-04-07T22:07:25.767038 #41913]  INFO -- default-centos65: [32m  responds on port 80[0m
I, [2015-04-07T22:07:25.789365 #41913]  INFO -- default-centos65: [31m  returns Automation for the People in the HTML body (FAILED - 1)[0m
I, [2015-04-07T22:07:25.789430 #41913]  INFO -- default-centos65: 
I, [2015-04-07T22:07:25.789456 #41913]  INFO -- default-centos65: Failures:
I, [2015-04-07T22:07:25.789480 #41913]  INFO -- default-centos65: 
I, [2015-04-07T22:07:25.789503 #41913]  INFO -- default-centos65:   1) apache-test::default returns Automation for the People in the HTML body
I, [2015-04-07T22:07:25.789528 #41913]  INFO -- default-centos65:      [31mFailure/Error: expect(command('curl localhost:80').stdout).to match /Authomation for the People/[0m
I, [2015-04-07T22:07:25.789559 #41913]  INFO -- default-centos65:      [31m  expected "  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current\n                                 Dload  Upload   Total   Spent    Left  Speed\n\r  0    57    0    57    0     0  55232      0 --:--:-- --:--:-- --:--:-- 55232\r  0    57    0    57    0     0  30711      0 --:--:-- --:--:-- --:--:--     0\n<html>\n\t<body>\n\tAutomation for the People\n\t<body>\n</html>" to match /Authomation for the People/[0m
I, [2015-04-07T22:07:25.789585 #41913]  INFO -- default-centos65:      [31m  Diff:[0m[0m
I, [2015-04-07T22:07:25.789608 #41913]  INFO -- default-centos65:      [31m  [0m[34m@@ -1,2 +1,9 @@[0m
I, [2015-04-07T22:07:25.789631 #41913]  INFO -- default-centos65:      [31m  [0m[31m-/Authomation for the People/[0m
I, [2015-04-07T22:07:25.789655 #41913]  INFO -- default-centos65:      [31m  [0m[32m+  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current[0m
I, [2015-04-07T22:07:25.789680 #41913]  INFO -- default-centos65:      [31m  [0m[32m+                                 Dload  Upload   Total   Spent    Left  Speed[0m
I, [2015-04-07T22:07:25.789705 #41913]  INFO -- default-centos65:      [31m  [0m[32m+  0    57    0    57    0     0  55232      0 --:--:-- --:--:-- --:--:-- 55232  0    57    0    57    0     0  30711      0 --:--:-- --:--:-- --:--:--     0[0m
I, [2015-04-07T22:07:25.789733 #41913]  INFO -- default-centos65:      [31m  [0m[32m+<html>[0m
I, [2015-04-07T22:07:25.789757 #41913]  INFO -- default-centos65:      [31m  [0m[32m+	<body>[0m
I, [2015-04-07T22:07:25.789780 #41913]  INFO -- default-centos65:      [31m  [0m[32m+	Automation for the People[0m
I, [2015-04-07T22:07:25.789803 #41913]  INFO -- default-centos65:      [31m  [0m[32m+	<body>[0m
I, [2015-04-07T22:07:25.789826 #41913]  INFO -- default-centos65:      [31m  [0m[32m+</html>[0m
I, [2015-04-07T22:07:25.789848 #41913]  INFO -- default-centos65:      [31m  [0m[0m
I, [2015-04-07T22:07:25.789871 #41913]  INFO -- default-centos65:      [31m  /bin/sh -c curl\ localhost:80[0m
I, [2015-04-07T22:07:25.789895 #41913]  INFO -- default-centos65:      [31m    % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current
I, [2015-04-07T22:07:25.789932 #41913]  INFO -- default-centos65:                           Dload  Upload   Total   Spent    Left  Speed
I, [2015-04-07T22:07:25.789963 #41913]  INFO -- default-centos65:   0    57    0    57    0     0  55232      0 --:--:-- --:--:-- --:--:-- 55232  0    57    0    57    0     0  30711      0 --:--:-- --:--:-- --:--:--     0
I, [2015-04-07T22:07:25.789988 #41913]  INFO -- default-centos65: <html>
I, [2015-04-07T22:07:25.790011 #41913]  INFO -- default-centos65: 	<body>
I, [2015-04-07T22:07:25.790034 #41913]  INFO -- default-centos65: 	Automation for the People
I, [2015-04-07T22:07:25.790080 #41913]  INFO -- default-centos65: 	<body>
I, [2015-04-07T22:07:25.790105 #41913]  INFO -- default-centos65: </html>[0m
I, [2015-04-07T22:07:25.790129 #41913]  INFO -- default-centos65:      [36m# /tmp/busser/suites/serverspec/default_spec.rb:13:in `block (2 levels) in <top (required)>'[0m
I, [2015-04-07T22:07:25.790162 #41913]  INFO -- default-centos65: 
I, [2015-04-07T22:07:25.790200 #41913]  INFO -- default-centos65: Finished in 0.06572 seconds (files took 0.37448 seconds to load)
I, [2015-04-07T22:07:25.790227 #41913]  INFO -- default-centos65: [31m2 examples, 1 failure[0m
I, [2015-04-07T22:07:25.790251 #41913]  INFO -- default-centos65: 
I, [2015-04-07T22:07:25.790279 #41913]  INFO -- default-centos65: Failed examples:
I, [2015-04-07T22:07:25.790302 #41913]  INFO -- default-centos65: 
I, [2015-04-07T22:07:25.790326 #41913]  INFO -- default-centos65: [31mrspec /tmp/busser/suites/serverspec/default_spec.rb:12[0m [36m# apache-test::default returns Automation for the People in the HTML body[0m
I, [2015-04-07T22:07:25.790349 #41913]  INFO -- default-centos65: 
I, [2015-04-07T22:07:25.810366 #41913]  INFO -- default-centos65: /opt/chef/embedded/bin/ruby -I/tmp/busser/suites/serverspec -I/tmp/busser/gems/gems/rspec-support-3.2.2/lib:/tmp/busser/gems/gems/rspec-core-3.2.3/lib /opt/chef/embedded/bin/rspec --pattern /tmp/busser/suites/serverspec/\*\*/\*_spec.rb --color --format documentation --default-path /tmp/busser/suites/serverspec failed
I, [2015-04-07T22:07:25.820865 #41913]  INFO -- default-centos65: !!!!!! Ruby Script [/tmp/busser/gems/gems/busser-serverspec-0.5.5/lib/busser/runner_plugin/../serverspec/runner.rb /tmp/busser/suites/serverspec] exit code was 1
E, [2015-04-07T22:07:25.834743 #41913] ERROR -- default-centos65: Verify failed on instance <default-centos65>.
E, [2015-04-07T22:07:25.834872 #41913] ERROR -- default-centos65: ------Exception-------
E, [2015-04-07T22:07:25.834901 #41913] ERROR -- default-centos65: Class: Kitchen::ActionFailed
E, [2015-04-07T22:07:25.834923 #41913] ERROR -- default-centos65: Message: SSH exited (1) for command: [sh -c '
BUSSER_ROOT="/tmp/busser" GEM_HOME="/tmp/busser/gems" GEM_PATH="/tmp/busser/gems" GEM_CACHE="/tmp/busser/gems/cache" 
export BUSSER_ROOT GEM_HOME GEM_PATH GEM_CACHE

sudo -E /tmp/busser/bin/busser test
']
E, [2015-04-07T22:07:25.834944 #41913] ERROR -- default-centos65: ---Nested Exception---
E, [2015-04-07T22:07:25.834965 #41913] ERROR -- default-centos65: Class: Kitchen::SSHFailed
E, [2015-04-07T22:07:25.834986 #41913] ERROR -- default-centos65: Message: SSH exited (1) for command: [sh -c '
BUSSER_ROOT="/tmp/busser" GEM_HOME="/tmp/busser/gems" GEM_PATH="/tmp/busser/gems" GEM_CACHE="/tmp/busser/gems/cache" 
export BUSSER_ROOT GEM_HOME GEM_PATH GEM_CACHE

sudo -E /tmp/busser/bin/busser test
']
E, [2015-04-07T22:07:25.835013 #41913] ERROR -- default-centos65: ------Backtrace-------
E, [2015-04-07T22:07:25.835041 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/driver/ssh_base.rb:152:in `rescue in run_remote'
E, [2015-04-07T22:07:25.835068 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/driver/ssh_base.rb:148:in `run_remote'
E, [2015-04-07T22:07:25.835088 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/driver/ssh_base.rb:67:in `block in verify'
E, [2015-04-07T22:07:25.835109 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/ssh.rb:70:in `initialize'
E, [2015-04-07T22:07:25.835129 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/driver/ssh_base.rb:65:in `new'
E, [2015-04-07T22:07:25.835154 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/driver/ssh_base.rb:65:in `verify'
E, [2015-04-07T22:07:25.835213 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:352:in `public_send'
E, [2015-04-07T22:07:25.835260 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:352:in `block in perform_action'
E, [2015-04-07T22:07:25.835283 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:416:in `call'
E, [2015-04-07T22:07:25.835304 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:416:in `synchronize_or_call'
E, [2015-04-07T22:07:25.835327 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:381:in `block in action'
E, [2015-04-07T22:07:25.835347 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/rubies/ruby-2.2.0/lib/ruby/2.2.0/benchmark.rb:288:in `measure'
E, [2015-04-07T22:07:25.835367 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:380:in `action'
E, [2015-04-07T22:07:25.835387 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:352:in `perform_action'
E, [2015-04-07T22:07:25.835410 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:330:in `verify_action'
E, [2015-04-07T22:07:25.835431 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:292:in `block in transition_to'
E, [2015-04-07T22:07:25.835451 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:291:in `each'
E, [2015-04-07T22:07:25.835471 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:291:in `transition_to'
E, [2015-04-07T22:07:25.835490 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/instance.rb:152:in `verify'
E, [2015-04-07T22:07:25.835509 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/command.rb:176:in `public_send'
E, [2015-04-07T22:07:25.835529 #41913] ERROR -- default-centos65: /Users/shayne/.rvm/gems/ruby-2.2.0/gems/test-kitchen-1.3.1/lib/kitchen/command.rb:176:in `block (2 levels) in run_action'
E, [2015-04-07T22:07:25.835550 #41913] ERROR -- default-centos65: ----------------------
I, [2015-04-07T22:08:27.314726 #42205]  INFO -- default-centos65: -----> Verifying <default-centos65>...
I, [2015-04-07T22:08:27.656941 #42205]  INFO -- default-centos65: Removing /tmp/busser/suites/serverspec
I, [2015-04-07T22:08:27.918104 #42205]  INFO -- default-centos65: Uploading /tmp/busser/suites/serverspec/default_spec.rb (mode=0644)
I, [2015-04-07T22:08:28.678744 #42205]  INFO -- default-centos65: Uploading /tmp/busser/suites/serverspec/spec_helper.rb (mode=0644)
I, [2015-04-07T22:08:29.427408 #42205]  INFO -- default-centos65: -----> Running serverspec test suite
I, [2015-04-07T22:08:29.527557 #42205]  INFO -- default-centos65: /opt/chef/embedded/bin/ruby -I/tmp/busser/suites/serverspec -I/tmp/busser/gems/gems/rspec-support-3.2.2/lib:/tmp/busser/gems/gems/rspec-core-3.2.3/lib /opt/chef/embedded/bin/rspec --pattern /tmp/busser/suites/serverspec/\*\*/\*_spec.rb --color --format documentation --default-path /tmp/busser/suites/serverspec
I, [2015-04-07T22:08:29.921613 #42205]  INFO -- default-centos65: 
I, [2015-04-07T22:08:29.921690 #42205]  INFO -- default-centos65: apache-test::default
I, [2015-04-07T22:08:29.964766 #42205]  INFO -- default-centos65: [32m  responds on port 80[0m
I, [2015-04-07T22:08:29.977773 #42205]  INFO -- default-centos65: [32m  returns Automation for the People in the HTML body[0m
I, [2015-04-07T22:08:29.977842 #42205]  INFO -- default-centos65: 
I, [2015-04-07T22:08:29.977869 #42205]  INFO -- default-centos65: Finished in 0.05565 seconds (files took 0.34453 seconds to load)
I, [2015-04-07T22:08:29.977894 #42205]  INFO -- default-centos65: [32m2 examples, 0 failures[0m
I, [2015-04-07T22:08:29.977942 #42205]  INFO -- default-centos65: 
I, [2015-04-07T22:08:30.031981 #42205]  INFO -- default-centos65: Finished verifying <default-centos65> (0m2.72s).
I, [2015-04-07T22:24:11.648197 #46535]  INFO -- default-centos65: -----> Verifying <default-centos65>...
